,Unnamed: 0,Date,hour,weekofday,day,month,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
1341,752363,01/28/2017 03:03:00 AM,3,5,28,1,032XX W CRYSTAL ST,1090,ARSON,ATTEMPT ARSON,CHA PARKING LOT/GROUNDS,False,False,1422,14.0,26.0,23.0,1154513.0,1908136.0,2017,02/14/2017 03:49:42 PM,41.903747007,-87.70787823100002
1342,752427,01/28/2017 10:46:00 PM,22,5,28,1,126XX S STEWART AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,523,5.0,9.0,53.0,1175928.0,1821188.0,2017,02/14/2017 03:49:42 PM,41.664697167,-87.631822074
1343,752785,01/29/2017 05:35:00 PM,17,6,29,1,059XX S LA SALLE ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,232,2.0,20.0,68.0,1176319.0,1865569.0,2017,02/14/2017 03:49:42 PM,41.786475771999996,-87.629062388
1344,752910,01/29/2017 06:20:00 PM,18,6,29,1,060XX S HONORE ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,714,7.0,15.0,67.0,1165052.0,1864681.0,2017,02/14/2017 03:49:42 PM,41.784284813,-87.67039812899998
1345,752972,01/30/2017 01:37:00 AM,1,0,30,1,041XX W ARMITAGE AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,2534,25.0,30.0,20.0,1148492.0,1912968.0,2017,02/14/2017 03:49:42 PM,41.917124826999995,-87.729870079
1346,753011,01/30/2017 05:30:00 AM,5,0,30,1,011XX W 101ST ST,1020,ARSON,BY FIRE,STREET,False,False,2232,22.0,34.0,73.0,1170621.0,1837827.0,2017,02/10/2018 03:50:01 PM,41.710474196,-87.650761039
1347,754616,02/01/2017 06:39:00 AM,6,2,1,2,111XX S MICHIGAN AVE,1020,ARSON,BY FIRE,SMALL RETAIL STORE,False,False,531,5.0,9.0,49.0,1178795.0,1830946.0,2017,02/14/2017 03:49:42 PM,41.691410068,-87.621034866
1348,755331,02/02/2017 01:16:00 AM,1,3,2,2,035XX W FLOURNOY ST,1030,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,APARTMENT,True,False,1133,11.0,24.0,27.0,1152910.0,1896803.0,2017,02/17/2017 03:47:41 PM,41.872680029,-87.714066886
1349,756065,02/03/2017 06:27:00 AM,6,4,3,2,026XX N CLARK ST,1025,ARSON,AGGRAVATED,HOTEL/MOTEL,False,False,1935,19.0,43.0,7.0,1171816.0,1918170.0,2017,02/14/2017 03:49:42 PM,41.930917021999996,-87.644024267
1350,756522,02/03/2017 07:32:00 PM,19,4,3,2,056XX W WASHINGTON BLVD,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,1512,15.0,29.0,25.0,1138453.0,1900176.0,2017,02/14/2017 03:49:42 PM,41.882209936,-87.767064116
1351,756705,02/04/2017 03:35:00 AM,3,5,4,2,068XX S ROCKWELL ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,832,8.0,15.0,66.0,1160220.0,1859186.0,2017,02/14/2017 03:49:42 PM,41.769306625,-87.688265343
1352,758029,02/05/2017 06:00:00 PM,18,6,5,2,015XX E 53RD ST,1020,ARSON,BY FIRE,ALLEY,False,False,234,2.0,4.0,41.0,1187274.0,1870424.0,2017,02/14/2017 03:49:42 PM,41.799544997,-87.588742037
1353,758561,02/06/2017 10:20:00 PM,22,0,6,2,035XX W THORNDALE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1711,17.0,39.0,13.0,1151526.0,1938966.0,2017,02/14/2017 03:49:42 PM,41.988406102,-87.718037311
1354,759398,02/08/2017 03:55:00 AM,3,2,8,2,060XX S KOLMAR AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,813,8.0,13.0,65.0,1147074.0,1864086.0,2017,02/15/2017 03:56:10 PM,41.783013495,-87.736328425
1355,760120,02/09/2017 03:37:00 AM,3,3,9,2,035XX W CONGRESS PKWY,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,False,False,1133,11.0,28.0,27.0,1152889.0,1897465.0,2017,02/16/2017 03:49:36 PM,41.874497044,-87.71412645299999
1356,760130,02/09/2017 05:30:00 AM,5,3,9,2,012XX N HAMLIN AVE,1020,ARSON,BY FIRE,SIDEWALK,False,False,2535,25.0,27.0,23.0,1150825.0,1907785.0,2017,02/16/2017 03:49:36 PM,41.902856817,-87.721434411
1357,760690,02/09/2017 09:09:00 PM,21,3,9,2,008XX N LEAMINGTON AVE,1020,ARSON,BY FIRE,STREET,False,False,1531,15.0,37.0,25.0,1141868.0,1905168.0,2017,02/17/2017 03:49:45 PM,41.89584607,-87.75440038
1358,760823,02/10/2017 05:14:00 AM,5,4,10,2,003XX W 107TH ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,512,5.0,34.0,49.0,1175806.0,1833967.0,2017,02/17/2017 03:49:45 PM,41.699767445,-87.63188779
1359,761053,02/10/2017 12:40:00 PM,12,4,10,2,015XX W DIVISION ST,1020,ARSON,BY FIRE,OTHER,False,False,1433,14.0,2.0,24.0,1165973.0,1908083.0,2017,04/01/2019 04:11:25 PM,41.903364573000005,-87.66578451299999
1360,762689,02/12/2017 08:05:00 PM,20,6,12,2,050XX S HOYNE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,931,9.0,16.0,61.0,1163207.0,1871415.0,2017,02/19/2017 03:47:01 PM,41.8028026,-87.67697414
1361,763035,02/11/2017 09:00:00 PM,21,5,11,2,023XX N NAGLE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2512,25.0,36.0,19.0,1133033.0,1914726.0,2017,02/18/2017 03:49:59 PM,41.922233442,-87.78662623299999
1362,763449,02/13/2017 07:57:00 PM,19,0,13,2,004XX W KINZIE ST,1020,ARSON,BY FIRE,SIDEWALK,True,False,1831,18.0,42.0,8.0,1173504.0,1902933.0,2017,02/10/2018 03:50:01 PM,41.88906854,-87.63827500299999
1363,764104,02/14/2017 06:25:00 PM,18,1,14,2,027XX E 82ND ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,423,4.0,7.0,46.0,1196130.0,1851137.0,2017,02/21/2017 04:01:48 PM,41.746405126,-87.55690398899998
1364,764107,02/14/2017 07:10:00 PM,19,1,14,2,132XX S COMMERCIAL AVE,1020,ARSON,BY FIRE,ALLEY,True,False,433,4.0,10.0,55.0,1198104.0,1817798.0,2017,02/10/2018 03:50:01 PM,41.654870636,-87.55078095399998
1365,764206,02/15/2017 01:00:00 AM,1,2,15,2,043XX W AUGUSTA BLVD,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1111,11.0,37.0,23.0,1147231.0,1906309.0,2017,02/10/2018 03:50:01 PM,41.898876104,-87.734673791
1366,764244,02/15/2017 02:51:00 AM,2,2,15,2,015XX E 93RD ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,413,4.0,8.0,48.0,1188226.0,1843624.0,2017,02/22/2017 03:53:51 PM,41.725980758,-87.586104609
1367,764270,02/15/2017 04:04:00 AM,4,2,15,2,081XX S DREXEL AVE,1025,ARSON,AGGRAVATED,APARTMENT,True,True,631,6.0,8.0,44.0,1183652.0,1851159.0,2017,02/10/2018 03:50:01 PM,41.746765368,-87.60262495100002
1368,764927,02/16/2017 12:30:00 AM,0,3,16,2,081XX S EXCHANGE AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),True,False,422,4.0,7.0,46.0,1197247.0,1851343.0,2017,07/21/2017 03:50:41 PM,41.746942674,-87.552804287
1369,765787,02/17/2017 08:25:00 AM,8,4,17,2,052XX S BISHOP ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,934,9.0,16.0,61.0,1167553.0,1870075.0,2017,02/10/2018 03:50:01 PM,41.799033311,-87.66107383100002
1370,766392,02/18/2017 03:25:00 AM,3,5,18,2,043XX N LARAMIE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1624,16.0,45.0,15.0,1140904.0,1928510.0,2017,02/10/2018 03:50:01 PM,41.959916744000004,-87.75736511
1371,766403,02/18/2017 04:33:00 AM,4,5,18,2,022XX N KILBOURN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2522,25.0,31.0,20.0,1146016.0,1914677.0,2017,02/10/2018 03:50:01 PM,41.92186194,-87.738923481
1372,766958,02/18/2017 08:30:00 PM,20,5,18,2,104XX S INDIANA AVE,1020,ARSON,BY FIRE,ALLEY,False,False,512,5.0,9.0,49.0,1179424.0,1835896.0,2017,02/10/2018 03:50:01 PM,41.704979261,-87.618581652
1373,767099,02/18/2017 07:43:00 PM,19,5,18,2,106XX S CALUMET AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,512,5.0,9.0,49.0,1180464.0,1834472.0,2017,02/10/2018 03:50:01 PM,41.701047863,-87.614816835
1374,767721,02/20/2017 02:00:00 AM,2,0,20,2,083XX S SANGAMON ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,613,6.0,21.0,71.0,1171415.0,1849577.0,2017,02/10/2018 03:50:01 PM,41.742700561999996,-87.64751042700001
1375,768379,02/20/2017 09:00:00 PM,21,0,20,2,104XX S CALUMET AVE,1020,ARSON,BY FIRE,ALLEY,False,False,512,5.0,9.0,49.0,1180423.0,1835904.0,2017,02/10/2018 03:50:01 PM,41.704978401999995,-87.614923221
1376,769182,02/22/2017 02:04:00 AM,2,2,22,2,019XX N HARDING AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2535,25.0,30.0,20.0,1149739.0,1912560.0,2017,02/10/2018 03:50:01 PM,41.915981067,-87.725299187
1377,769191,02/22/2017 02:04:00 AM,2,2,22,2,019XX N HARDING AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2535,25.0,30.0,20.0,1149739.0,1912547.0,2017,02/10/2018 03:50:01 PM,41.915945394,-87.725299526
1378,769193,02/22/2017 03:52:00 AM,3,2,22,2,027XX W 42ND ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,921,9.0,12.0,58.0,1158954.0,1876702.0,2017,02/10/2018 03:50:01 PM,41.817398864,-87.69242728100002
1379,769882,02/22/2017 11:45:00 PM,23,2,22,2,094XX S STATE ST,1020,ARSON,BY FIRE,CONSTRUCTION SITE,False,False,634,6.0,6.0,49.0,1177949.0,1842582.0,2017,02/10/2018 03:50:01 PM,41.723360012,-87.62378112299999
1380,771263,02/25/2017 05:30:00 AM,5,5,25,2,029XX W WARREN BLVD,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1222,12.0,2.0,27.0,1156802.0,1900213.0,2017,02/10/2018 03:50:01 PM,41.881959466,-87.69968509
1381,771331,02/25/2017 09:43:00 AM,9,5,25,2,006XX E 61ST ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,313,3.0,20.0,42.0,1181706.0,1864711.0,2017,02/10/2018 03:50:01 PM,41.783998557,-87.609337541
1382,771690,02/25/2017 09:59:00 PM,21,5,25,2,065XX S HERMITAGE AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,725,7.0,15.0,67.0,1165795.0,1861295.0,2017,02/10/2018 03:50:01 PM,41.774977442,-87.667770081
1383,771929,02/26/2017 06:45:00 AM,6,6,26,2,018XX S HAMLIN AVE,1020,ARSON,BY FIRE,STREET,False,False,1014,10.0,24.0,29.0,1151340.0,1890925.0,2017,02/10/2018 03:50:01 PM,41.856581054,-87.719985296
1384,772522,02/27/2017 07:38:00 AM,7,0,27,2,080XX S JUSTINE ST,1020,ARSON,BY FIRE,STREET,False,False,612,6.0,21.0,71.0,1167403.0,1851417.0,2017,02/10/2018 03:50:01 PM,41.747836586,-87.662157906
1385,772792,02/27/2017 05:20:00 PM,17,0,27,2,045XX N SPAULDING AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1724,17.0,33.0,14.0,1153566.0,1929991.0,2017,02/10/2018 03:50:01 PM,41.963737724,-87.710773855
1386,773399,02/28/2017 04:00:00 PM,16,1,28,2,028XX N MEADE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2511,25.0,29.0,19.0,1135241.0,1918337.0,2017,02/10/2018 03:50:01 PM,41.932103524,-87.77842737799999
1387,774099,01/30/2017 12:00:00 AM,0,0,30,1,002XX N HOYNE AVE,1020,ARSON,BY FIRE,STREET,False,False,1223,12.0,27.0,28.0,1162370.0,1901580.0,2017,02/10/2018 03:50:01 PM,41.885595996999996,-87.679201195
1388,774147,03/01/2017 08:10:00 PM,20,2,1,3,022XX N TRIPP AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2522,25.0,31.0,20.0,1147684.0,1914512.0,2017,02/10/2018 03:50:01 PM,41.921377274,-87.732798977
1389,776090,03/04/2017 11:50:00 AM,11,5,4,3,110XX S STONY ISLAND AVE,1020,ARSON,BY FIRE,PARK PROPERTY,False,False,434,4.0,10.0,51.0,1190909.0,1832533.0,2017,02/10/2018 03:50:01 PM,41.695481535,-87.576633775
1390,776586,03/05/2017 11:55:00 PM,23,6,5,3,044XX N TRIPP AVE,1020,ARSON,BY FIRE,OTHER,False,False,1722,17.0,45.0,16.0,1147197.0,1929107.0,2017,02/10/2018 03:50:01 PM,41.961436557,-87.73421355100002
1391,776602,03/06/2017 12:48:00 AM,0,0,6,3,016XX E 85TH ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,412,4.0,8.0,45.0,1188651.0,1848946.0,2017,02/10/2018 03:50:01 PM,41.740574731,-87.58437818799999
1392,777876,03/07/2017 07:40:00 PM,19,1,7,3,022XX S HOMAN AVE,1020,ARSON,BY FIRE,STREET,False,False,1024,10.0,22.0,30.0,1154045.0,1888949.0,2017,02/10/2018 03:50:01 PM,41.851105228,-87.71010908299999
1393,777988,03/07/2017 10:45:00 PM,22,1,7,3,072XX S CENTRAL PARK AVE,1020,ARSON,BY FIRE,STREET,True,False,833,8.0,13.0,65.0,1153561.0,1856427.0,2017,02/10/2018 03:50:01 PM,41.761869946,-87.71274735700001
1394,778038,03/07/2017 11:39:00 PM,23,1,7,3,030XX W BERTEAU AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1724,17.0,33.0,16.0,1155496.0,1927763.0,2017,02/10/2018 03:50:01 PM,41.957585257,-87.703738021
1395,778169,03/08/2017 09:00:00 AM,9,2,8,3,009XX S INDEPENDENCE BLVD,1020,ARSON,BY FIRE,APARTMENT,False,False,1133,11.0,24.0,29.0,1151401.0,1895685.0,2017,02/10/2018 03:50:01 PM,41.869641852,-87.71963649799999
1396,778677,03/08/2017 09:20:00 PM,21,2,8,3,004XX E 107TH ST,1020,ARSON,BY FIRE,ALLEY,False,False,513,5.0,9.0,49.0,1181253.0,1834109.0,2017,02/10/2018 03:50:01 PM,41.700033643000005,-87.61193894799999
1397,778993,03/01/2017 06:45:00 PM,18,2,1,3,007XX N PINE AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1524,15.0,37.0,25.0,1139387.0,1904461.0,2017,02/10/2018 03:50:01 PM,41.893951553,-87.76352993200001
1398,779316,03/09/2017 05:00:00 PM,17,3,9,3,016XX W 95TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2221,22.0,21.0,73.0,1167002.0,1841706.0,2017,02/10/2018 03:50:01 PM,41.72119674,-87.66390407200001
1399,779942,03/10/2017 07:47:00 PM,19,4,10,3,037XX W GEORGE ST,1020,ARSON,BY FIRE,ALLEY,False,False,2523,25.0,30.0,21.0,1150703.0,1919018.0,2017,02/10/2018 03:50:01 PM,41.933683576,-87.721588217
1400,780061,03/11/2017 04:00:00 AM,4,5,11,3,045XX W CONGRESS PKWY,1020,ARSON,BY FIRE,APARTMENT,False,False,1131,11.0,24.0,26.0,1146341.0,1897308.0,2017,02/10/2018 03:50:01 PM,41.874193327,-87.73817205
1401,780096,03/11/2017 04:20:00 AM,4,5,11,3,052XX S PEORIA ST,1090,ARSON,ATTEMPT ARSON,RESIDENTIAL YARD (FRONT/BACK),True,True,934,9.0,3.0,61.0,1171197.0,1870100.0,2017,02/10/2018 03:50:01 PM,41.799022932,-87.647709727
1402,780319,03/11/2017 11:30:00 AM,11,5,11,3,014XX N ORLEANS ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,1821,18.0,27.0,8.0,1173649.0,1909879.0,2017,02/10/2018 03:50:01 PM,41.908125516999995,-87.637535631
1403,781106,03/12/2017 10:40:00 PM,22,6,12,3,0000X E 120TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,532,5.0,9.0,53.0,1178618.0,1825406.0,2017,02/10/2018 03:50:01 PM,41.676211504,-87.621850379
1404,781794,03/13/2017 10:20:00 PM,22,0,13,3,043XX S ROCKWELL ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,922,9.0,12.0,58.0,1159756.0,1875834.0,2017,02/10/2018 03:50:01 PM,41.815000513,-87.689509159
1405,782237,03/12/2017 08:50:00 AM,8,6,12,3,065XX S NORMAL BLVD,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,722,7.0,20.0,68.0,1174225.0,1861334.0,2017,02/10/2018 03:50:01 PM,41.774901276,-87.6368658
1406,783603,03/17/2017 02:28:00 AM,2,4,17,3,010XX N HAMLIN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1112,11.0,27.0,23.0,1150861.0,1906637.0,2017,02/10/2018 03:50:01 PM,41.899705886999996,-87.72133225799999
1407,785481,03/19/2017 09:20:00 PM,21,6,19,3,045XX W KINZIE ST,1020,ARSON,BY FIRE,STREET,False,False,1113,11.0,28.0,26.0,1145991.0,1902198.0,2017,02/10/2018 03:50:01 PM,41.887618715,-87.739332839
1408,785531,03/19/2017 10:40:00 PM,22,6,19,3,043XX S ROCKWELL ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,922,9.0,12.0,58.0,1159756.0,1875834.0,2017,02/10/2018 03:50:01 PM,41.815000513,-87.689509159
1409,786265,03/21/2017 02:15:00 AM,2,1,21,3,021XX W 21ST PL,1025,ARSON,AGGRAVATED,OTHER,False,False,1234,12.0,25.0,31.0,1162459.0,1889720.0,2017,02/10/2018 03:50:01 PM,41.853049208,-87.67920624700001
1410,788357,03/23/2017 10:22:00 PM,22,3,23,3,058XX S PEORIA ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,712,7.0,16.0,68.0,1171310.0,1865958.0,2017,02/10/2018 03:50:01 PM,41.787654353,-87.647416526
1411,790622,03/27/2017 10:20:00 AM,10,0,27,3,036XX W SUNNYSIDE AVE,1020,ARSON,BY FIRE,APPLIANCE STORE,False,False,1723,17.0,33.0,14.0,1151472.0,1929665.0,2017,02/10/2018 03:50:01 PM,41.96288465,-87.71848147200001
1412,792012,03/28/2017 09:38:00 PM,21,1,28,3,055XX S KILBOURN AVE,1020,ARSON,BY FIRE,VEHICLE-COMMERCIAL,False,False,813,8.0,13.0,62.0,1147303.0,1867576.0,2017,02/10/2018 03:50:01 PM,41.792586248,-87.735399839
1413,792042,03/29/2017 09:56:00 AM,9,2,29,3,014XX N LAWLER AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,2533,25.0,37.0,25.0,1142439.0,1909183.0,2017,02/10/2018 03:50:01 PM,41.906853096999996,-87.75220330200001
1414,792612,03/30/2017 04:11:00 AM,4,3,30,3,046XX N SHERIDAN RD,1025,ARSON,AGGRAVATED,NURSING HOME/RETIREMENT HOME,False,False,1914,19.0,46.0,3.0,1168785.0,1930917.0,2017,02/10/2018 03:50:01 PM,41.965961631999996,-87.654791654
1415,794436,04/01/2017 06:25:00 PM,18,5,1,4,016XX W 44TH ST,1020,ARSON,BY FIRE,STREET,False,False,924,9.0,12.0,61.0,1166197.0,1875536.0,2017,02/10/2018 03:50:01 PM,41.814047914,-87.66589107799999
1416,794612,04/02/2017 03:09:00 AM,3,6,2,4,024XX N MARMORA AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,2515,25.0,30.0,19.0,1136652.0,1915579.0,2017,02/10/2018 03:50:01 PM,41.924510088000005,-87.77330825799999
1417,795229,04/03/2017 02:02:00 AM,2,0,3,4,086XX S JUSTINE ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,614,6.0,21.0,71.0,1167510.0,1847451.0,2017,02/10/2018 03:50:01 PM,41.736951024,-87.661879218
1418,795368,04/02/2017 10:00:00 PM,22,6,2,4,041XX W NELSON ST,1020,ARSON,BY FIRE,STREET,False,False,2523,25.0,31.0,21.0,1148055.0,1919953.0,2017,02/10/2018 03:50:01 PM,41.936300734,-87.73129544700001
1419,795417,04/03/2017 05:51:00 AM,5,0,3,4,055XX S HAMILTON AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,715,7.0,15.0,67.0,1162976.0,1867813.0,2017,02/10/2018 03:50:01 PM,41.792923098,-87.677922045
1420,795875,04/03/2017 08:22:00 PM,20,0,3,4,078XX S HERMITAGE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,611,6.0,17.0,71.0,1166042.0,1852730.0,2017,02/10/2018 03:50:01 PM,41.751468669,-87.667107794
1421,795947,04/04/2017 12:33:00 AM,0,1,4,4,043XX S CALIFORNIA AVE,1020,ARSON,BY FIRE,ALLEY,False,False,922,9.0,12.0,58.0,1158421.0,1875790.0,2017,02/10/2018 03:50:01 PM,41.814907114,-87.694407363
1422,796119,04/04/2017 11:30:00 AM,11,1,4,4,034XX W DICKENS AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1413,14.0,26.0,22.0,1153185.0,1913742.0,2017,02/10/2018 03:50:01 PM,41.919156839,-87.71260728799999
1423,796646,04/04/2017 11:58:00 PM,23,1,4,4,056XX S CLAREMONT AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,824,8.0,16.0,63.0,1161718.0,1867160.0,2017,02/10/2018 03:50:01 PM,41.791157405999996,-87.682553131
1424,797084,04/05/2017 12:27:00 PM,12,2,5,4,052XX W ADDISON ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,1634,16.0,38.0,15.0,1140769.0,1923433.0,2017,02/10/2018 03:50:01 PM,41.945987476,-87.757986747
1425,797189,04/05/2017 03:48:00 PM,15,2,5,4,001XX W 111TH ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,522,5.0,34.0,49.0,1177212.0,1831345.0,2017,02/10/2018 03:50:01 PM,41.692540758,-87.62681838399998
1426,797199,04/05/2017 04:55:00 AM,4,2,5,4,010XX W HUBBARD ST,1020,ARSON,BY FIRE,OTHER,False,False,1214,12.0,27.0,24.0,1169490.0,1903251.0,2017,02/10/2018 03:50:01 PM,41.890029428000005,-87.65300663299999
1427,797201,04/05/2017 04:45:00 AM,4,2,5,4,013XX W GRAND AVE,1020,ARSON,BY FIRE,RESTAURANT,True,False,1215,12.0,27.0,24.0,1167165.0,1903599.0,2017,02/10/2018 03:50:01 PM,41.891034632,-87.661535031
1428,798129,04/07/2017 06:30:00 AM,6,4,7,4,028XX W FILLMORE ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1135,11.0,28.0,29.0,1157390.0,1895245.0,2017,02/10/2018 03:50:01 PM,41.868314848000004,-87.69766106
1429,799545,04/09/2017 11:30:00 AM,11,6,9,4,025XX S PULASKI RD,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,1013,10.0,22.0,30.0,1150110.0,1886960.0,2017,02/10/2018 03:50:01 PM,41.845724623,-87.72460325899998
1430,800002,04/10/2017 02:55:00 AM,2,0,10,4,078XX S INGLESIDE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,624,6.0,8.0,69.0,1183920.0,1853288.0,2017,02/10/2018 03:50:01 PM,41.752601317,-87.601576596
1431,800021,04/10/2017 03:30:00 AM,3,0,10,4,013XX W 51ST ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,933,9.0,16.0,61.0,1168339.0,1870946.0,2017,02/10/2018 03:50:01 PM,41.801406529,-87.65816629700001
1432,800253,04/10/2017 09:00:00 AM,9,0,10,4,045XX W 56TH ST,1020,ARSON,BY FIRE,STREET,False,False,813,8.0,13.0,62.0,1146773.0,1867088.0,2017,02/10/2018 03:50:01 PM,41.791257198000004,-87.737355711
1433,800716,04/10/2017 08:14:00 PM,20,0,10,4,005XX E 70TH ST,1020,ARSON,BY FIRE,STREET,False,False,322,3.0,6.0,69.0,1180940.0,1858721.0,2017,02/10/2018 03:50:01 PM,41.767579075,-87.61233008100002
1434,800947,04/11/2017 02:00:00 PM,14,1,11,4,066XX S RICHMOND ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,831,8.0,15.0,66.0,1157857.0,1860449.0,2017,02/10/2018 03:50:01 PM,41.772820791,-87.69689281299999
1435,800949,04/11/2017 08:30:00 AM,8,1,11,4,044XX W VAN BUREN ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,1131,11.0,24.0,26.0,1146829.0,1897653.0,2017,02/10/2018 03:50:01 PM,41.875130749,-87.736371509
1436,801100,04/11/2017 04:09:00 PM,16,1,11,4,066XX S RICHMOND ST,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,831,8.0,15.0,66.0,1157857.0,1860449.0,2017,02/10/2018 03:50:01 PM,41.772820791,-87.69689281299999
1437,801438,04/12/2017 01:00:00 AM,1,2,12,4,067XX S PRAIRIE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENTIAL YARD (FRONT/BACK),False,False,322,3.0,20.0,69.0,1179201.0,1860376.0,2017,02/10/2018 03:50:01 PM,41.772160394000004,-87.618653816
1438,801478,04/11/2017 05:40:00 AM,5,1,11,4,052XX S WESTERN AVE,1020,ARSON,BY FIRE,ALLEY,True,False,923,9.0,14.0,63.0,1161260.0,1869868.0,2017,07/09/2018 04:13:29 PM,41.798598012,-87.684157541
1439,802555,04/13/2017 09:05:00 AM,9,3,13,4,050XX S PRINCETON AVE,1025,ARSON,AGGRAVATED,NURSING HOME/RETIREMENT HOME,False,False,935,9.0,3.0,37.0,1175140.0,1871511.0,2017,02/10/2018 03:50:01 PM,41.802807643,-87.633207753
1440,802772,04/13/2017 06:35:00 PM,18,3,13,4,029XX W FARGO AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,2411,24.0,50.0,2.0,1155573.0,1949246.0,2017,02/10/2018 03:50:01 PM,42.016534092,-87.702873556
1441,804964,04/16/2017 09:45:00 PM,21,6,16,4,003XX E 54TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,231,2.0,3.0,40.0,1179290.0,1869286.0,2017,02/10/2018 03:50:01 PM,41.796608273000004,-87.618055868
1442,805166,04/16/2017 04:16:00 AM,4,6,16,4,031XX W 26TH ST,1020,ARSON,BY FIRE,ALLEY,False,False,1033,10.0,12.0,30.0,1155946.0,1886570.0,2017,02/10/2018 03:50:01 PM,41.844538907,-87.703196029
1443,805406,04/17/2017 03:00:00 PM,15,0,17,4,051XX W MADISON ST,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,1533,15.0,28.0,25.0,1142328.0,1899543.0,2017,02/10/2018 03:50:01 PM,41.880401860999996,-87.752850634
